Unique_ID,Broad_Classification,SWAT_File,database_table,DATABASE_FIELD_NAME,SWAT_Header_Name,Text_File_Structure,Position_in_File,Line_in_file,Swat_code_type,SWAT_Code_Variable_Name,Description,Core,Units,Data_Type,Minimum_Range,Maximum_Range,Default_Value,Use_in_DB,Source_Module,Is_Local_Variable
1,SIMULATION,file.cio,simulation,titldum,titldum,delimited,1,1,character,titldum,titldum parameter from file.cio header,yes,text,string,0,999,default,yes,input_file_module,y
2,SIMULATION,file.cio,simulation,name,name,delimited,1,2,character,name,name parameter from file.cio,no,text,string,0,1,1,yes,input_file_module,y
3,SIMULATION,file.cio,simulation,in_sim,in_sim,delimited,2,3,real,in_sim,in_sim parameter from file.cio,yes,none,real,0,1,1,yes,input_file_module,n
4,SIMULATION,file.cio,simulation,name,name,delimited,1,4,character,name,name parameter from file.cio,no,text,string,0,1,1,yes,input_file_module,y
5,BASIN,file.cio,simulation,in_basin,in_basin,delimited,2,5,real,in_basin,in_basin parameter from file.cio,yes,none,real,0,1,1,yes,input_file_module,n
6,SIMULATION,file.cio,simulation,name,name,delimited,1,6,character,name,name parameter from file.cio,no,text,string,0,1,1,yes,input_file_module,y
7,CLIMATE,file.cio,simulation,in_cli,in_cli,delimited,2,7,real,in_cli,in_cli parameter from file.cio,yes,none,real,0,1,1,yes,input_file_module,n
8,SIMULATION,file.cio,simulation,name,name,delimited,1,8,character,name,name parameter from file.cio,no,text,string,0,1,1,yes,input_file_module,y
9,CONNECT,file.cio,simulation,in_con,in_con,delimited,2,9,real,in_con,in_con parameter from file.cio,yes,none,real,0,1,1,yes,input_file_module,n
10,SIMULATION,file.cio,simulation,name,name,delimited,1,10,character,name,name parameter from file.cio,no,text,string,0,1,1,yes,input_file_module,y
11,CHANNEL,file.cio,simulation,in_cha,in_cha,delimited,2,11,real,in_cha,in_cha parameter from file.cio,yes,none,real,0,1,1,yes,input_file_module,n
12,SIMULATION,file.cio,simulation,name,name,delimited,1,12,character,name,name parameter from file.cio,no,text,string,0,1,1,yes,input_file_module,y
13,RESERVOIR,file.cio,simulation,in_res,in_res,delimited,2,13,real,in_res,in_res parameter from file.cio,yes,none,real,0,1,1,yes,input_file_module,n
14,SIMULATION,file.cio,simulation,name,name,delimited,1,14,character,name,name parameter from file.cio,no,text,string,0,1,1,yes,input_file_module,y
15,ROUTING,file.cio,simulation,in_ru,in_ru,delimited,2,15,real,in_ru,in_ru parameter from file.cio,yes,none,real,0,1,1,yes,input_file_module,n
16,SIMULATION,file.cio,simulation,name,name,delimited,1,16,character,name,name parameter from file.cio,no,text,string,0,1,1,yes,input_file_module,y
17,HRU,file.cio,simulation,in_hru,in_hru,delimited,2,17,real,in_hru,in_hru parameter from file.cio,yes,none,real,0,1,1,yes,input_file_module,n
18,SIMULATION,file.cio,simulation,name,name,delimited,1,18,character,name,name parameter from file.cio,no,text,string,0,1,1,yes,input_file_module,y
19,GENERAL,file.cio,simulation,in_exco,in_exco,delimited,2,19,real,in_exco,in_exco parameter from file.cio,yes,none,real,0,1,1,yes,input_file_module,n
20,SIMULATION,file.cio,simulation,name,name,delimited,1,20,character,name,name parameter from file.cio,no,text,string,0,1,1,yes,input_file_module,y
21,GENERAL,file.cio,simulation,in_rec,in_rec,delimited,2,21,real,in_rec,in_rec parameter from file.cio,yes,none,real,0,1,1,yes,input_file_module,n
22,SIMULATION,file.cio,simulation,name,name,delimited,1,22,character,name,name parameter from file.cio,no,text,string,0,1,1,yes,input_file_module,y
23,GENERAL,file.cio,simulation,in_delr,in_delr,delimited,2,23,real,in_delr,in_delr parameter from file.cio,yes,none,real,0,1,1,yes,input_file_module,n
24,SIMULATION,file.cio,simulation,name,name,delimited,1,24,character,name,name parameter from file.cio,no,text,string,0,1,1,yes,input_file_module,y
25,AQUIFER,file.cio,simulation,in_aqu,in_aqu,delimited,2,25,real,in_aqu,in_aqu parameter from file.cio,yes,none,real,0,1,1,yes,input_file_module,n
26,SIMULATION,file.cio,simulation,name,name,delimited,1,26,character,name,name parameter from file.cio,no,text,string,0,1,1,yes,input_file_module,y
27,GENERAL,file.cio,simulation,in_herd,in_herd,delimited,2,27,real,in_herd,in_herd parameter from file.cio,yes,none,real,0,1,1,yes,input_file_module,n
28,SIMULATION,file.cio,simulation,name,name,delimited,1,28,character,name,name parameter from file.cio,no,text,string,0,1,1,yes,input_file_module,y
29,SIMULATION,file.cio,simulation,in_watrts,in_watrts,delimited,2,29,real,in_watrts,in_watrts parameter from file.cio,yes,none,real,0,1,1,yes,input_file_module,n
30,SIMULATION,file.cio,simulation,name,name,delimited,1,30,character,name,name parameter from file.cio,no,text,string,0,1,1,yes,input_file_module,y
31,GENERAL,file.cio,simulation,in_link,in_link,delimited,2,31,real,in_link,in_link parameter from file.cio,yes,none,real,0,1,1,yes,input_file_module,n
32,SIMULATION,file.cio,simulation,name,name,delimited,1,32,character,name,name parameter from file.cio,no,text,string,0,1,1,yes,input_file_module,y
33,SIMULATION,file.cio,simulation,in_hyd,in_hyd,delimited,2,33,real,in_hyd,in_hyd parameter from file.cio,yes,none,real,0,1,1,yes,input_file_module,n
34,SIMULATION,file.cio,simulation,name,name,delimited,1,34,character,name,name parameter from file.cio,no,text,string,0,1,1,yes,input_file_module,y
35,SIMULATION,file.cio,simulation,in_str,in_str,delimited,2,35,real,in_str,in_str parameter from file.cio,yes,none,real,0,1,1,yes,input_file_module,n
36,SIMULATION,file.cio,simulation,name,name,delimited,1,36,character,name,name parameter from file.cio,no,text,string,0,1,1,yes,input_file_module,y
37,SIMULATION,file.cio,simulation,in_parmdb,in_parmdb,delimited,2,37,real,in_parmdb,in_parmdb parameter from file.cio,yes,none,real,0,1,1,yes,input_file_module,n
38,SIMULATION,file.cio,simulation,name,name,delimited,1,38,character,name,name parameter from file.cio,no,text,string,0,1,1,yes,input_file_module,y
39,GENERAL,file.cio,simulation,in_ops,in_ops,delimited,2,39,real,in_ops,in_ops parameter from file.cio,yes,none,real,0,1,1,yes,input_file_module,n
40,SIMULATION,file.cio,simulation,name,name,delimited,1,40,character,name,name parameter from file.cio,no,text,string,0,1,1,yes,input_file_module,y
41,MANAGEMENT,file.cio,simulation,in_lum,in_lum,delimited,2,41,real,in_lum,in_lum parameter from file.cio,yes,none,real,0,1,1,yes,input_file_module,n
42,SIMULATION,file.cio,simulation,name,name,delimited,1,42,character,name,name parameter from file.cio,no,text,string,0,1,1,yes,input_file_module,y
43,GENERAL,file.cio,simulation,in_chg,in_chg,delimited,2,43,real,in_chg,in_chg parameter from file.cio,yes,none,real,0,1,1,yes,input_file_module,n
44,SIMULATION,file.cio,simulation,name,name,delimited,1,44,character,name,name parameter from file.cio,no,text,string,0,1,1,yes,input_file_module,y
45,GENERAL,file.cio,simulation,in_init,in_init,delimited,2,45,real,in_init,in_init parameter from file.cio,yes,none,real,0,1,1,yes,input_file_module,n
46,SIMULATION,file.cio,simulation,name,name,delimited,1,46,character,name,name parameter from file.cio,no,text,string,0,1,1,yes,input_file_module,y
47,SIMULATION,file.cio,simulation,in_sol,in_sol,delimited,2,47,real,in_sol,in_sol parameter from file.cio,yes,none,real,0,1,1,yes,input_file_module,n
48,SIMULATION,file.cio,simulation,name,name,delimited,1,48,character,name,name parameter from file.cio,no,text,string,0,1,1,yes,input_file_module,y
49,SIMULATION,file.cio,simulation,in_cond,in_cond,delimited,2,49,real,in_cond,in_cond parameter from file.cio,yes,none,real,0,1,1,yes,input_file_module,n
50,SIMULATION,file.cio,simulation,name,name,delimited,1,50,character,name,name parameter from file.cio,no,text,string,0,1,1,yes,input_file_module,y
51,SIMULATION,file.cio,simulation,in_regs,in_regs,delimited,2,51,real,in_regs,in_regs parameter from file.cio,yes,none,real,0,1,1,yes,input_file_module,n
52,SIMULATION,file.cio,simulation,name,name,delimited,1,52,character,name,name parameter from file.cio,no,text,string,0,1,1,yes,input_file_module,y
53,GENERAL,file.cio,simulation,in_path_pcp,in_path_pcp,delimited,2,53,real,in_path_pcp,in_path_pcp parameter from file.cio,yes,none,real,0,1,1,yes,input_file_module,n
54,SIMULATION,file.cio,simulation,name,name,delimited,1,54,character,name,name parameter from file.cio,no,text,string,0,1,1,yes,input_file_module,y
55,GENERAL,file.cio,simulation,in_path_tmp,in_path_tmp,delimited,2,55,real,in_path_tmp,in_path_tmp parameter from file.cio,yes,none,real,0,1,1,yes,input_file_module,y
56,SIMULATION,file.cio,simulation,name,name,delimited,1,56,character,name,name parameter from file.cio,no,text,string,0,1,1,yes,input_file_module,y
57,GENERAL,file.cio,simulation,in_path_slr,in_path_slr,delimited,2,57,real,in_path_slr,in_path_slr parameter from file.cio,yes,none,real,0,1,1,yes,input_file_module,n
58,SIMULATION,file.cio,simulation,name,name,delimited,1,58,character,name,name parameter from file.cio,no,text,string,0,1,1,yes,input_file_module,y
59,GENERAL,file.cio,simulation,in_path_hmd,in_path_hmd,delimited,2,59,real,in_path_hmd,in_path_hmd parameter from file.cio,yes,none,real,0,1,1,yes,input_file_module,n
60,SIMULATION,file.cio,simulation,name,name,delimited,1,60,character,name,name parameter from file.cio,no,text,string,0,1,1,yes,input_file_module,y
61,GENERAL,file.cio,simulation,in_path_wnd,in_path_wnd,delimited,2,61,real,in_path_wnd,in_path_wnd parameter from file.cio,yes,none,real,0,1,1,yes,input_file_module,n
62,SIMULATION,time.sim,time_sim,titldum,titldum,simple,1,1,character,titldum,titldum header from in_sim%time via time_read,no,none,string,0,999,default,yes,time_module,y
63,SIMULATION,time.sim,time_sim,header,header,simple,1,2,real,header,header header from in_sim%time via time_read,no,none,real,0.0,999,1.0,yes,time_module,y
64,SIMULATION,time.sim,time_sim,time%day_start,time%day_start,simple,1,3,integer,time%day_start,time%day_start parameter from in_sim%time via time_read,no,day,int,0,999,1,yes,time_module,n
65,SIMULATION,time.sim,time_sim,time%yrc_start,time%yrc_start,simple,2,3,integer,time%yrc_start,time%yrc_start parameter from in_sim%time via time_read,no,day,int,0,999,1,yes,time_module,n
66,SIMULATION,time.sim,time_sim,time%day_end,time%day_end,simple,3,3,integer,time%day_end,time%day_end parameter from in_sim%time via time_read,no,day,int,0,999,1,yes,time_module,n
67,SIMULATION,time.sim,time_sim,time%yrc_end,time%yrc_end,simple,4,3,integer,time%yrc_end,time%yrc_end parameter from in_sim%time via time_read,no,day,int,0,999,1,yes,time_module,n
68,SIMULATION,time.sim,time_sim,time%step,time%step,simple,5,3,integer,time%step,time%step parameter from in_sim%time via time_read,no,none,int,0,999,1,yes,time_module,n
69,SIMULATION,print.prt,print_prt,titldum,titldum,simple,1,1,character,titldum,titldum header from in_sim%prt via basin_print_codes_read,no,none,string,0,999,default,yes,basin_module,y
70,SIMULATION,print.prt,print_prt,header,header,simple,1,2,real,header,header header from in_sim%prt via basin_print_codes_read,no,none,real,0.0,999,1.0,yes,basin_module,y
71,SIMULATION,print.prt,print_prt,name,name,simple,1,3,character,name,name header from in_sim%prt via basin_print_codes_read,yes,text,string,0,999,default,yes,basin_module,y
72,SIMULATION,print.prt,print_prt,pco%nyskip,pco%nyskip,unique,1,4,derived_type,pco%nyskip,pco%nyskip parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
73,SIMULATION,print.prt,print_prt,pco%day_start,pco%day_start,unique,2,4,integer,pco%day_start,pco%day_start parameter from in_sim%prt via basin_print_codes_read,no,day,int,0,999,1,yes,basin_module,n
74,SIMULATION,print.prt,print_prt,pco%yrc_start,pco%yrc_start,unique,3,4,integer,pco%yrc_start,pco%yrc_start parameter from in_sim%prt via basin_print_codes_read,no,day,int,0,999,1,yes,basin_module,n
75,SIMULATION,print.prt,print_prt,pco%day_end,pco%day_end,unique,4,4,integer,pco%day_end,pco%day_end parameter from in_sim%prt via basin_print_codes_read,no,day,int,0,999,1,yes,basin_module,n
76,SIMULATION,print.prt,print_prt,pco%yrc_end,pco%yrc_end,unique,5,4,integer,pco%yrc_end,pco%yrc_end parameter from in_sim%prt via basin_print_codes_read,no,day,int,0,999,1,yes,basin_module,n
77,SIMULATION,print.prt,print_prt,pco%int_day,pco%int_day,unique,6,4,integer,pco%int_day,pco%int_day parameter from in_sim%prt via basin_print_codes_read,no,day,int,0,999,1,yes,basin_module,n
78,SIMULATION,print.prt,print_prt,pco%aa_numint,pco%aa_numint,unique,1,5,derived_type,pco%aa_numint,pco%aa_numint parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
79,SIMULATION,print.prt,print_prt,pco%aa_numint,pco%aa_numint,unique,1,6,derived_type,pco%aa_numint,pco%aa_numint parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
80,SIMULATION,print.prt,print_prt,"pco%aa_yrs, ii = 1, pco%aa_numint","pco%aa_yrs, ii = 1, pco%aa_numint",unique,2,6,integer,"pco%aa_yrs, ii = 1, pco%aa_numint","pco%aa_yrs, ii = 1, pco%aa_numint parameter from in_sim%prt via basin_print_codes_read",no,day,int,0,999,1,yes,basin_module,n
81,SIMULATION,print.prt,print_prt,pco%csvout,pco%csvout,unique,1,7,derived_type,pco%csvout,pco%csvout parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
82,SIMULATION,print.prt,print_prt,pco%use_obj_labels,pco%use_obj_labels,unique,2,7,derived_type,pco%use_obj_labels,pco%use_obj_labels parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
83,SIMULATION,print.prt,print_prt,pco%cdfout,pco%cdfout,unique,3,7,derived_type,pco%cdfout,pco%cdfout parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
84,SIMULATION,print.prt,print_prt,pco%crop_yld,pco%crop_yld,unique,1,8,derived_type,pco%crop_yld,pco%crop_yld parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
85,SIMULATION,print.prt,print_prt,pco%mgtout,pco%mgtout,unique,2,8,derived_type,pco%mgtout,pco%mgtout parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
86,SIMULATION,print.prt,print_prt,pco%hydcon,pco%hydcon,unique,3,8,derived_type,pco%hydcon,pco%hydcon parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
87,SIMULATION,print.prt,print_prt,pco%fdcout,pco%fdcout,unique,4,8,derived_type,pco%fdcout,pco%fdcout parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
88,SIMULATION,print.prt,print_prt,name,name,unique,1,9,character,name,name parameter from in_sim%prt via basin_print_codes_read,yes,text,string,0,999,default,yes,basin_module,y
89,SIMULATION,print.prt,print_prt,pco%wb_bsn%d,pco%wb_bsn%d,unique,2,9,derived_type,pco%wb_bsn%d,pco%wb_bsn%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
90,SIMULATION,print.prt,print_prt,pco%wb_bsn%m,pco%wb_bsn%m,unique,3,9,derived_type,pco%wb_bsn%m,pco%wb_bsn%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
91,SIMULATION,print.prt,print_prt,pco%wb_bsn%y,pco%wb_bsn%y,unique,4,9,derived_type,pco%wb_bsn%y,pco%wb_bsn%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
92,SIMULATION,print.prt,print_prt,pco%wb_bsn%a,pco%wb_bsn%a,unique,5,9,derived_type,pco%wb_bsn%a,pco%wb_bsn%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
93,SIMULATION,print.prt,print_prt,name,name,unique,1,11,character,name,name parameter from in_sim%prt via basin_print_codes_read,yes,text,string,0,999,default,yes,basin_module,y
94,SIMULATION,print.prt,print_prt,pco%nb_bsn%d,pco%nb_bsn%d,unique,2,11,derived_type,pco%nb_bsn%d,pco%nb_bsn%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
95,SIMULATION,print.prt,print_prt,pco%nb_bsn%m,pco%nb_bsn%m,unique,3,11,derived_type,pco%nb_bsn%m,pco%nb_bsn%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
96,SIMULATION,print.prt,print_prt,pco%nb_bsn%y,pco%nb_bsn%y,unique,4,11,derived_type,pco%nb_bsn%y,pco%nb_bsn%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
97,SIMULATION,print.prt,print_prt,pco%nb_bsn%a,pco%nb_bsn%a,unique,5,11,derived_type,pco%nb_bsn%a,pco%nb_bsn%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
98,SIMULATION,print.prt,print_prt,name,name,unique,1,13,character,name,name parameter from in_sim%prt via basin_print_codes_read,yes,text,string,0,999,default,yes,basin_module,y
99,SIMULATION,print.prt,print_prt,pco%ls_bsn%d,pco%ls_bsn%d,unique,2,13,derived_type,pco%ls_bsn%d,pco%ls_bsn%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
100,SIMULATION,print.prt,print_prt,pco%ls_bsn%m,pco%ls_bsn%m,unique,3,13,derived_type,pco%ls_bsn%m,pco%ls_bsn%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
101,SIMULATION,print.prt,print_prt,pco%ls_bsn%y,pco%ls_bsn%y,unique,4,13,derived_type,pco%ls_bsn%y,pco%ls_bsn%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
102,SIMULATION,print.prt,print_prt,pco%ls_bsn%a,pco%ls_bsn%a,unique,5,13,derived_type,pco%ls_bsn%a,pco%ls_bsn%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
103,SIMULATION,print.prt,print_prt,name,name,unique,1,15,character,name,name parameter from in_sim%prt via basin_print_codes_read,yes,text,string,0,999,default,yes,basin_module,y
104,SIMULATION,print.prt,print_prt,pco%pw_bsn%d,pco%pw_bsn%d,unique,2,15,derived_type,pco%pw_bsn%d,pco%pw_bsn%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
105,SIMULATION,print.prt,print_prt,pco%pw_bsn%m,pco%pw_bsn%m,unique,3,15,derived_type,pco%pw_bsn%m,pco%pw_bsn%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
106,SIMULATION,print.prt,print_prt,pco%pw_bsn%y,pco%pw_bsn%y,unique,4,15,derived_type,pco%pw_bsn%y,pco%pw_bsn%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
107,SIMULATION,print.prt,print_prt,pco%pw_bsn%a,pco%pw_bsn%a,unique,5,15,derived_type,pco%pw_bsn%a,pco%pw_bsn%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
108,SIMULATION,print.prt,print_prt,name,name,unique,1,17,character,name,name parameter from in_sim%prt via basin_print_codes_read,yes,text,string,0,999,default,yes,basin_module,y
109,SIMULATION,print.prt,print_prt,pco%aqu_bsn%d,pco%aqu_bsn%d,unique,2,17,derived_type,pco%aqu_bsn%d,pco%aqu_bsn%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
110,SIMULATION,print.prt,print_prt,pco%aqu_bsn%m,pco%aqu_bsn%m,unique,3,17,derived_type,pco%aqu_bsn%m,pco%aqu_bsn%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
111,SIMULATION,print.prt,print_prt,pco%aqu_bsn%y,pco%aqu_bsn%y,unique,4,17,derived_type,pco%aqu_bsn%y,pco%aqu_bsn%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
112,SIMULATION,print.prt,print_prt,pco%aqu_bsn%a,pco%aqu_bsn%a,unique,5,17,derived_type,pco%aqu_bsn%a,pco%aqu_bsn%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
113,SIMULATION,print.prt,print_prt,name,name,unique,1,19,character,name,name parameter from in_sim%prt via basin_print_codes_read,yes,text,string,0,999,default,yes,basin_module,y
114,SIMULATION,print.prt,print_prt,pco%res_bsn%d,pco%res_bsn%d,unique,2,19,derived_type,pco%res_bsn%d,pco%res_bsn%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
115,SIMULATION,print.prt,print_prt,pco%res_bsn%m,pco%res_bsn%m,unique,3,19,derived_type,pco%res_bsn%m,pco%res_bsn%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
116,SIMULATION,print.prt,print_prt,pco%res_bsn%y,pco%res_bsn%y,unique,4,19,derived_type,pco%res_bsn%y,pco%res_bsn%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
117,SIMULATION,print.prt,print_prt,pco%res_bsn%a,pco%res_bsn%a,unique,5,19,derived_type,pco%res_bsn%a,pco%res_bsn%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
118,SIMULATION,print.prt,print_prt,name,name,unique,1,21,character,name,name parameter from in_sim%prt via basin_print_codes_read,yes,text,string,0,999,default,yes,basin_module,y
119,SIMULATION,print.prt,print_prt,pco%chan_bsn%d,pco%chan_bsn%d,unique,2,21,derived_type,pco%chan_bsn%d,pco%chan_bsn%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
120,SIMULATION,print.prt,print_prt,pco%chan_bsn%m,pco%chan_bsn%m,unique,3,21,derived_type,pco%chan_bsn%m,pco%chan_bsn%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
121,SIMULATION,print.prt,print_prt,pco%chan_bsn%y,pco%chan_bsn%y,unique,4,21,derived_type,pco%chan_bsn%y,pco%chan_bsn%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
122,SIMULATION,print.prt,print_prt,pco%chan_bsn%a,pco%chan_bsn%a,unique,5,21,derived_type,pco%chan_bsn%a,pco%chan_bsn%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
123,SIMULATION,print.prt,print_prt,name,name,unique,1,23,character,name,name parameter from in_sim%prt via basin_print_codes_read,yes,text,string,0,999,default,yes,basin_module,y
124,SIMULATION,print.prt,print_prt,pco%sd_chan_bsn%d,pco%sd_chan_bsn%d,unique,2,23,derived_type,pco%sd_chan_bsn%d,pco%sd_chan_bsn%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
125,SIMULATION,print.prt,print_prt,pco%sd_chan_bsn%m,pco%sd_chan_bsn%m,unique,3,23,derived_type,pco%sd_chan_bsn%m,pco%sd_chan_bsn%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
126,SIMULATION,print.prt,print_prt,pco%sd_chan_bsn%y,pco%sd_chan_bsn%y,unique,4,23,derived_type,pco%sd_chan_bsn%y,pco%sd_chan_bsn%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
127,SIMULATION,print.prt,print_prt,pco%sd_chan_bsn%a,pco%sd_chan_bsn%a,unique,5,23,derived_type,pco%sd_chan_bsn%a,pco%sd_chan_bsn%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
128,SIMULATION,print.prt,print_prt,name,name,unique,1,25,character,name,name parameter from in_sim%prt via basin_print_codes_read,yes,text,string,0,999,default,yes,basin_module,y
129,SIMULATION,print.prt,print_prt,pco%recall_bsn%d,pco%recall_bsn%d,unique,2,25,derived_type,pco%recall_bsn%d,pco%recall_bsn%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
130,SIMULATION,print.prt,print_prt,pco%recall_bsn%m,pco%recall_bsn%m,unique,3,25,derived_type,pco%recall_bsn%m,pco%recall_bsn%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
131,SIMULATION,print.prt,print_prt,pco%recall_bsn%y,pco%recall_bsn%y,unique,4,25,derived_type,pco%recall_bsn%y,pco%recall_bsn%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
132,SIMULATION,print.prt,print_prt,pco%recall_bsn%a,pco%recall_bsn%a,unique,5,25,derived_type,pco%recall_bsn%a,pco%recall_bsn%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
133,SIMULATION,print.prt,print_prt,name,name,unique,1,27,character,name,name parameter from in_sim%prt via basin_print_codes_read,yes,text,string,0,999,default,yes,basin_module,y
134,SIMULATION,print.prt,print_prt,pco%wb_reg%d,pco%wb_reg%d,unique,2,27,derived_type,pco%wb_reg%d,pco%wb_reg%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
135,SIMULATION,print.prt,print_prt,pco%wb_reg%m,pco%wb_reg%m,unique,3,27,derived_type,pco%wb_reg%m,pco%wb_reg%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
136,SIMULATION,print.prt,print_prt,pco%wb_reg%y,pco%wb_reg%y,unique,4,27,derived_type,pco%wb_reg%y,pco%wb_reg%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
137,SIMULATION,print.prt,print_prt,pco%wb_reg%a,pco%wb_reg%a,unique,5,27,derived_type,pco%wb_reg%a,pco%wb_reg%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
138,SIMULATION,print.prt,print_prt,name,name,unique,1,29,character,name,name parameter from in_sim%prt via basin_print_codes_read,yes,text,string,0,999,default,yes,basin_module,y
139,SIMULATION,print.prt,print_prt,pco%nb_reg%d,pco%nb_reg%d,unique,2,29,derived_type,pco%nb_reg%d,pco%nb_reg%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
140,SIMULATION,print.prt,print_prt,pco%nb_reg%m,pco%nb_reg%m,unique,3,29,derived_type,pco%nb_reg%m,pco%nb_reg%m parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
141,SIMULATION,print.prt,print_prt,pco%nb_reg%y,pco%nb_reg%y,unique,4,29,derived_type,pco%nb_reg%y,pco%nb_reg%y parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
142,SIMULATION,print.prt,print_prt,pco%nb_reg%a,pco%nb_reg%a,unique,5,29,derived_type,pco%nb_reg%a,pco%nb_reg%a parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
143,SIMULATION,print.prt,print_prt,name,name,unique,1,31,character,name,name parameter from in_sim%prt via basin_print_codes_read,yes,text,string,0,999,default,yes,basin_module,y
144,SIMULATION,print.prt,print_prt,pco%ls_reg%d,pco%ls_reg%d,unique,2,31,derived_type,pco%ls_reg%d,pco%ls_reg%d parameter from in_sim%prt via basin_print_codes_read,no,none,derived,0,999,1.0,yes,basin_module,n
